12172,10321,11888,9053.5,9639.6,11626,8632.4,9481.6,10721,9488.3,11166,9273.8,8349.6,8387.3,9620.2,9912.8,7887.3,9383.9,8486.3,10191,9220.4,10401,10069,8333.9,11829,12512,14399,13221,11202,10917,7547.3,10201,7499.8,9099.3,12287,11056,12404,9553,8628.3,8064.6,8697.9,11879,11818,12645,12201,14184,10729,12978,12836,12044,10440,10715,9260.7,9163.3,11203,12328,10076,10963,10185,10980,10001,8757.1,8025.3,7761.8,8156.5,9166.5,9530.3,8223.2,9025.9,10105,9335.1,9701.9,9126.4,9161.1,8902.7,12375,11267,11478,7754.4,10839,8478.1,9417.1,11984,11543,12042,9567.4,12068,13670,11718,9017.4,9666.4,12670,10116,12494,11861,12674,13681,11643,12944,12353
12121,10273,11837,9047.5,9591.5,11589,8623.3,9479.6,10684,9440.9,11157,9228.3,8319,8384.5,9622.9,9904.6,7853.7,9371.6,8485.9,10148,9191.7,10374,10061,8306.4,11772,12504,14378,13191,11247,10911,7531.7,10165,7500.5,9079.1,12291,10999,12461,9527.8,8617.9,8050.1,8676.1,11854,11798,12623,12197,14149,10728,12908,12827,11991,10418,10696,9218.7,9151.9,11149,12302,10070,10955,10165,10932,9942,8729.5,7998.4,7746.3,8159.1,9154.8,9514.7,8220.4,8988.4,10108,9313.3,9664.4,9118.8,9159.3,8872.2,12333,11231,11491,7741.6,10829,8469.7,9402.6,11959,11507,12002,9557.8,12052,13661,11712,9008.2,9650.3,12639,10123,12451,11850,12642,13656,11632,12919,12313
12171,10306,11854,9062.7,9578.2,11616,8617.8,9503.7,10702,9457.2,11111,9231.7,8339.9,8394.4,9620.9,9902.8,7869.7,9368.1,8459.1,10111,9228.4,10353,10125,8297.2,11823,12495,14361,13157,11213,10893,7474.4,10195,7497.6,9061.4,12248,10938,12420,9550.8,8641.9,8057.8,8675.6,11827,11779,12587,12148,14156,10729,12902,12823,11987,10447,10730,9271.9,9154.1,11194,12353,10097,10994,10149,10986,9931.6,8728.7,7993,7750,8155,9169.6,9506.9,8213.9,8987.6,10107,9337.7,9683.9,9115.7,9155.8,8864.6,12358,11280,11471,7728.7,10824,8461.2,9387.6,11935,11521,12006,9551.4,12024,13638,11710,8990,9644,12637,10095,12452,11850,12651,13637,11620,12951,12310
12078,10336,11907,9052,9548.1,11584,8611,9495.4,10713,9465.9,11126,9212.1,8316.3,8376.2,9612.3,9881.2,7860.3,9359.3,8500.9,10113,9206.3,10362,10066,8272.9,11788,12454,14324,13192,11219,10841,7495.5,10202,7462.3,9036.2,12207,10952,12344,9523,8620.7,8057.9,8677.7,11804,11794,12622,12151,14180,10709,12883,12787,11985,10419,10734,9254.5,9153.7,11200,12320,10090,10989,10141,10929,9944.8,8721.9,7992.8,7750.3,8166.1,9146.5,9498.3,8221,8985.5,10094,9318.4,9664.7,9105.7,9152.3,8852,12333,11262,11448,7698.1,10850,8467.4,9371.7,11942,11511,12000,9550.2,12079,13630,11643,8996.3,9633.4,12667,10108,12469,11871,12642,13657,11626,12871,12268
12184,10317,11885,9051.7,9540.1,11588,8605.5,9495.3,10726,9432,11159,9225.5,8298.6,8370.5,9631.8,9878.1,7849.9,9357.2,8476.3,10108,9186.1,10339,10038,8262.5,11777,12467,14297,13123,11210,10883,7493.3,10174,7449.6,9006.6,12194,10926,12407,9516.2,8608.7,8041.2,8665.4,11827,11782,12604,12131,14171,10730,12838,12784,11991,10410,10713,9259.3,9137.8,11179,12285,10089,10967,10125,10892,9913.7,8712.3,8003.2,7753.4,8160.3,9153.7,9490.1,8233.5,8964.6,10098,9309.3,9650.6,9119,9133.9,8833.7,12316,11229,11441,7707.3,10830,8433.5,9357,11932,11490,12001,9549.6,12014,13600,11662,9006.3,9632.9,12606,10093,12448,11846,12631,13639,11618,12789,12335
12189,10305,11897,9070.8,9578,11586,8607.9,9501.8,10720,9412.6,11077,9212.6,8299.4,8375.1,9617.6,9865.7,7844,9353.2,8483,10063,9205,10323,10033,8267.5,11739,12482,14335,13152,11180,10859,7499.7,10195,7466.1,9020.6,12178,10963,12360,9530.1,8618.7,8047.1,8667.9,11903,11781,12622,12140,14142,10727,12857,12742,11965,10392,10756,9229.9,9155.1,11153,12347,10089,10981,10134,10855,9891.1,8697.3,8012.2,7750.6,8160.8,9142.8,9466.3,8204.7,8952,10085,9305.8,9624.8,9102.2,9122.4,8832.4,12314,11257,11436,7717.4,10808,8435.3,9359,11955,11501,12008,9554.1,12004,13661,11686,9001.9,9630.4,12630,10098,12490,11856,12653,13655,11601,12801,12318
12117,10359,11942,9080,9603.9,11636,8624.1,9517.8,10746,9454.1,11183,9215.3,8322.4,8400.2,9614.4,9896.4,7844.4,9363.3,8473,10109,9212.1,10326,10052,8270.5,11777,12486,14350,13162,11199,10919,7527.2,10187,7453.6,9005,12228,11064,12457,9554.3,8653.5,8051.3,8702.8,11858,11825,12662,12167,14211,10763,12913,12778,12095,10425,10741,9251.5,9185.9,11256,12374,10123,11000,10163,10919,9929.1,8706.7,8039.5,7756.5,8180,9153.6,9500.2,8213.5,8963.6,10107,9313.7,9646.9,9100.4,9146.5,8824,12354,11278,11454,7734.3,10837,8480,9383.6,11975,11526,12030,9569,12101,13716,11712,9047.5,9643.7,12668,10134,12490,11905,12673,13714,11657,12846,12339
12116,10327,11918,9077.5,9580.5,11687,8627.3,9523.6,10764,9439.8,11092,9187.4,8307.4,8381,9627.7,9875.3,7831.8,9360.7,8487.6,10113,9191.7,10323,10044,8259,11773,12446,14334,13110,11174,10861,7495.9,10184,7457.3,8998,12183,11036,12398,9547.4,8658.5,8052.8,8698.8,11809,11788,12633,12149,14210,10743,12879,12789,12021,10395,10755,9253.3,9190.1,11248,12318,10121,11008,10141,10890,9934.8,8721.9,7951,7753,8148.6,9151.5,9499.8,8210.2,8983.5,10108,9309.7,9662.3,9106,9153.7,8838.1,12315,11214,11423,7736.2,10837,8463.8,9386.8,11987,11507,12014,9576.9,12057,13654,11715,9060.6,9651.8,12673,10117,12444,11901,12652,13704,11624,12882,12364
12181,10322,11916,9083.9,9581,11616,8610.1,9511.3,10719,9411,11076,9209.1,8302.5,8386.4,9613.6,9878.4,7839.2,9346.2,8466.1,10132,9196.7,10304,10074,8277.6,11783,12455,14319,13088,11211,10882,7528.9,10208,7441.9,9000.1,12186,11047,12408,9549.8,8644,8064.1,8677.1,11846,11775,12635,12133,14192,10726,12878,12715,12069,10406,10713,9239.5,9181.6,11189,12309,10111,11004,10119,10933,9897,8674.3,7989,7745,8165.9,9143.6,9492.9,8217.5,8969.3,10090,9309.6,9640.6,9095.4,9142.9,8837.2,12315,11209,11447,7746.3,10842,8448.1,9372,11958,11507,12018,9538.6,12144,13654,11696,9042.7,9637.1,12629,10108,12481,11903,12631,13669,11633,12876,12339
12146,10300,11932,9110.1,9629.3,11669,8606.7,9505,10725,9438.2,11118,9215.7,8309.3,8369.8,9607.3,9867.6,7827.9,9323.8,8476.6,10089,9208.4,10319,10040,8284,11797,12486,14346,13134,11195,10861,7530.4,10174,7451.7,9001.9,12212,11047,12411,9546.2,8641.9,8051.8,8683.1,11882,11788,12626,12147,14195,10749,12842,12818,12029,10392,10739,9241.7,9216.7,11249,12300,10091,11022,10123,10919,9894.8,8688.1,7977.1,7740.8,8149.7,9145.6,9492.1,8183.7,8933.2,10057,9311.8,9649.7,9084.9,9132.5,8841.5,12314,11211,11460,7750.1,10839,8452.4,9364.4,11974,11518,12022,9559.7,12051,13649,11727,9018.8,9609.8,12643,10087,12477,11883,12648,13680,11606,12846,12406
12099,10346,11916,9130.1,9635.8,11663,8629.7,9529.1,10745,9454.4,11145,9234,8316.4,8387.6,9614.4,9901.7,7842.4,9365.9,8468.8,10129,9214.4,10361,10074,8299,11778,12446,14372,13191,11226,10887,7528.6,10190,7478.3,9033.4,12234,11043,12395,9545.6,8656.9,8078.7,8706.3,11866,11820,12670,12183,14210,10741,12874,12835,12016,10435,10739,9264.1,9198.4,11254,12354,10125,11023,10143,10955,9936.6,8718.6,7990.5,7741.6,8155,9167.9,9509.9,8200.1,8954,10085,9310.8,9657.6,9101.8,9143.1,8848.9,12341,11271,11447,7777,10837,8475.4,9389.3,11991,11519,12016,9583.2,12074,13702,11716,9049.2,9641.5,12614,10130,12488,11906,12666,13691,11641,12965,12365
12145,10346,11877,9096.6,9596.6,11601,8612.2,9510,10718,9452.4,11149,9240,8322.9,8390.2,9640,9865.9,7857.9,9367.7,8495.5,10133,9226.2,10345,10043,8288.2,11792,12469,14352,13174,11194,10908,7538.4,10189,7474.8,9009.7,12202,11036,12494,9580.2,8655.4,8066.3,8694.4,11860,11793,12637,12157,14214,10742,12910,12790,12022,10428,10750,9251.3,9192,11219,12293,10122,11013,10165,10966,9972,8727.7,7989.1,7740.7,8184.2,9188.5,9524.5,8237.7,8976.5,10115,9336.9,9685.6,9122,9186.7,8871.6,12366,11260,11431,7786.5,10829,8463.6,9394.8,12009,11526,12027,9580.7,12051,13656,11727,9060.8,9653.8,12709,10135,12532,11918,12724,13711,11646,12932,12407
12122,10333,11889,9102.8,9606.6,11626,8637.9,9518.9,10721,9449.3,11136,9239.4,8318.5,8372.7,9632.7,9892.5,7870.8,9359.6,8496.6,10126,9227.5,10355,10075,8287.7,11804,12491,14350,13172,11188,10917,7515.3,10186,7466.5,9031.6,12199,11002,12440,9558.8,8660.4,8072,8684.8,11862,11748,12639,12141,14201,10733,12928,12803,12038,10454,10726,9260.6,9192.5,11200,12314,10120,10982,10169,10912,9966.1,8711.1,7973.6,7753.4,8187.3,9164.3,9528.6,8231.3,8986.1,10101,9337.5,9684.5,9118.3,9169.8,8879.7,12316,11283,11477,7757.2,10869,8444.3,9380.7,11962,11495,12016,9567.5,12132,13576,11698,9052.8,9643.3,12635,10127,12477,11876,12663,13665,11652,12886,12365
12099,10282,11876,9105.3,9610.3,11609,8624.7,9496.4,10679,9429.1,11076,9234.1,8297,8368.3,9621.4,9895.3,7830.6,9347.2,8481.1,10103,9215.3,10356,10062,8278.9,11810,12477,14318,13118,11228,10845,7513.6,10188,7476.7,9011.7,12195,11019,12462,9547.4,8620.8,8057.7,8673.2,11815,11768,12627,12183,14168,10734,12892,12804,12018,10448,10709,9235,9197.2,11192,12274,10100,10977,10126,10926,9943,8700.1,7987.1,7752.2,8152.2,9145.4,9510.7,8198.7,8954.1,10094,9331.6,9677.5,9095,9158.6,8862.2,12357,11248,11460,7709.9,10838,8428.5,9356.8,11948,11491,12002,9553.4,12050,13669,11735,9025.7,9643.3,12668,10090,12465,11866,12684,13654,11636,12881,12362
12219,10334,11866,9097.7,9611.1,11634,8632.2,9516,10740,9455.2,11161,9248.6,8335.6,8388.9,9636,9903.6,7863.7,9376.3,8483.9,10151,9257.4,10362,10061,8310.3,11783,12506,14359,13162,11250,10897,7548,10201,7482.3,9029.5,12211,11056,12469,9546.1,8651.7,8062.2,8693.7,11836,11775,12645,12146,14174,10732,12894,12910,12063,10417,10730,9274.1,9196.7,11230,12339,10118,11012,10166,10884,9950.3,8717.6,7992.1,7760.5,8183,9170.6,9531.2,8231.9,8964.4,10105,9370.8,9699.5,9128.3,9163.6,8897.5,12376,11279,11491,7783.4,10828,8445.9,9392.3,11968,11511,12021,9563,12075,13664,11750,9030,9652.4,12683,10130,12495,11869,12691,13668,11642,12902,12401
