12174,11086,12373,10311,11274,12535,9402.7,10486,10883,9876,11589,10391,9051.9,8786.9,9816.2,10595,8614.2,10412,9606.3,10267,9392.2,10992,10783,9061.5,12003,12433,13491,13411,11685,11425,7131.9,7793.6,5506.6,9745.6,12522,11260,12017,9495.5,9655.6,9403,9620.3,11281,11303,11749,10962,13786,10933,13071,12771,11828,9942.3,10765,9616.8,10000,11967,12496,11365,11564,10578,11270,11065,9714.1,9041.8,8513.8,8675.7,9267,10394,9312.5,9854.8,10240,9501.4,11151,10309,10087,9392.4,13064,11456,12184,6208.7,8140.3,9057.5,9996.9,10139,11768,12313,11256,11436,13889,11533,10080,7421.7,11807,9878.1,12133,12713,11825,13392,12600,13216,12203
12124,11075,12329,10322,11257,12483,9400.1,10463,10843,9844.5,11562,10352,9048.7,8787,9819.5,10573,8611.2,10418,9617,10276,9415.2,10953,10790,9044.4,11924,12371,13495,13424,11667,11400,7178.1,7797.8,5487.8,9734.3,12498,11220,12038,9487.5,9652.6,9361.5,9619.9,11294,11282,11707,10939,13777,10880,13018,12746,11870,9953.4,10795,9603.7,9971.4,11950,12495,11376,11535,10520,11288,11063,9726.5,9048.9,8543.9,8664,9278.2,10381,9325.6,9840.1,10265,9483.2,11157,10343,10073,9360.1,13030,11492,12205,6177.1,8165,9069.3,9971.5,10095,11745,12322,11225,11449,13917,11503,10074,7376.9,11750,9850.4,12021,12626,11819,13363,12558,13312,12179
12049,11028,12321,10265,11201,12483,9372.6,10443,10815,9829.9,11649,10378,9054,8753.6,9788.1,10564,8618.9,10381,9619.7,10274,9364.6,10951,10815,9031.1,11933,12395,13493,13415,11605,11403,7135.9,7775.6,5510.6,9753.4,12519,11223,11974,9488.5,9592.7,9364.3,9592.2,11212,11255,11704,10959,13776,10870,13061,12768,11878,9945.7,10769,9595.7,9938.7,11855,12387,11358,11492,10555,11214,11109,9737.7,9034.1,8518.4,8654.5,9249.4,10359,9317.4,9847.1,10230,9467.5,11188,10307,10043,9355,13003,11421,12246,6181.2,8123.8,9078.2,9950.7,10078,11735,12305,11216,11447,13972,11481,10046,7365.2,11750,9827,12019,12561,11779,13342,12567,13172,12203
12160,11079,12350,10288,11237,12514,9426.4,10493,10897,9851.6,11563,10393,9092.1,8760.7,9811.8,10575,8624.9,10409,9613.2,10275,9384.3,10960,10818,9035.7,11932,12382,13493,13392,11700,11412,7163.7,7755.3,5463.1,9750.9,12498,11268,12011,9510.2,9609.4,9363.8,9604.3,11158,11222,11712,10968,13735,10860,13085,12716,11926,9882.4,10844,9628.4,9955.7,11889,12546,11386,11548,10550,11269,11085,9758.2,9066.6,8519.9,8671.6,9274.7,10369,9318.6,9839.8,10248,9494.5,11156,10302,10090,9383.4,13080,11517,12204,6174.5,8146.5,9072.5,9956.7,10090,11760,12334,11196,11379,13900,11539,10034,7360.5,11744,9854.5,12043,12661,11787,13337,12569,13181,12186
12176,11100,12343,10298,11245,12559,9414.3,10483,10874,9858.1,11635,10422,9107.3,8784.9,9837.9,10570,8624.6,10396,9613.1,10269,9378.1,10973,10770,9028.3,12020,12433,13517,13421,11600,11422,7144.2,7788.4,5473.7,9750.1,12513,11215,12049,9460.7,9593.4,9354.4,9574.1,11294,11201,11682,10955,13708,10859,13045,12678,11827,9974.3,10815,9605,9945.2,11923,12462,11370,11571,10569,11242,11110,9799.2,9108.1,8526.8,8686.1,9263.8,10347,9305.2,9845.4,10231,9455.5,11204,10329,10091,9403.5,13088,11439,12201,6181.7,8133.2,9117.5,9967.7,10089,11751,12348,11225,11397,13956,11518,10025,7370.8,11795,9835.1,12069,12619,11796,13323,12589,13115,12173
12137,11086,12337,10310,11248,12553,9444.3,10510,10888,9886.6,11706,10463,9173.4,8811.3,9837.8,10552,8651.8,10390,9616.1,10226,9360.7,10952,10811,9051.6,12000,12405,13473,13441,11628,11451,7104.3,7781.4,5482.4,9724.6,12494,11196,12117,9491.1,9599.9,9374.5,9561.2,11242,11230,11707,10967,13721,10886,13013,12658,11874,9949.4,10816,9606.2,9946.1,11927,12500,11420,11617,10577,11331,11160,9814.2,9056.4,8531,8658.8,9285.3,10349,9325,9853.6,10235,9438.2,11246,10338,10095,9414.9,13108,11494,12273,6191.2,8188.5,9126.5,9932.7,10098,11741,12319,11228,11394,13928,11476,10068,7374.2,11787,9890.4,11976,12703,11765,13335,12570,13081,12131
12113,11084,12359,10326,11210,12528,9422.7,10499,10898,9895,11603,10471,9173.6,8816.1,9831,10549,8652.8,10356,9584.9,10131,9324.1,11014,10739,9028.8,12016,12433,13476,13383,11647,11454,7118.8,7818.3,5505.8,9731.1,12474,11135,11996,9480.8,9651.3,9387.3,9569,11205,11270,11681,10930,13745,10895,12953,12577,11856,9925.9,10889,9594.9,9950.6,12001,12492,11366,11622,10571,11295,11189,9868.6,9127.3,8511.3,8663.4,9282.3,10338,9332.8,9829.9,10187,9377.4,11225,10347,10054,9408.6,13109,11455,12263,6207,8166.9,9110.3,9929.8,10137,11788,12298,11234,11429,14021,11487,10068,7384.6,11810,9870,12057,12679,11805,13361,12602,13064,12146
12153,11083,12355,10321,11237,12597,9435,10472,10898,9895.6,11701,10477,9238.8,8794.6,9846.3,10561,8682,10357,9602.8,10154,9306.1,10988,10753,9049.7,12035,12452,13461,13374,11627,11479,7176.2,7776.3,5468.3,9673.6,12449,11124,11954,9547.9,9694.2,9413.9,9604.2,11258,11272,11743,10916,13779,10901,12968,12642,11805,9856.1,10883,9617.2,9934.7,11976,12508,11390,11610,10589,11334,11184,9898.8,9127.3,8538.8,8625,9291.3,10341,9361.6,9838.8,10199,9387.9,11194,10300,10070,9406.5,13083,11451,12274,6217.8,8167.6,9088.8,9927.1,10072,11728,12311,11254,11336,13918,11475,10105,7397.4,11848,9917.4,12024,12701,11820,13402,12564,13117,12177
12094,11095,12359,10319,11192,12493,9405.7,10459,10888,9847.9,11698,10458,9211.3,8766.3,9822.4,10544,8632,10327,9533.3,10159,9259.8,11003,10710,9036.5,11924,12379,13448,13372,11624,11443,7122.1,7795.3,5488.9,9666.9,12479,11106,11882,9507.6,9700.3,9396.4,9607.1,11260,11269,11730,10903,13778,10880,13006,12576,11834,9907.9,10861,9603.3,9925.6,11948,12475,11370,11600,10551,11300,11157,9884,9142.5,8515.6,8619.7,9288.3,10343,9345.2,9823.6,10191,9405,11161,10288,10082,9376.8,13028,11377,12196,6175.6,8175.9,9088.4,9907.9,10067,11731,12274,11247,11249,13832,11464,10111,7383.8,11796,9916.1,12020,12671,11838,13418,12599,13148,12136
12078,11012,12314,10288,11166,12488,9392,10437,10884,9843,11648,10411,9184.1,8774.7,9809.6,10536,8624.5,10305,9548,10160,9256.9,11021,10744,9020.5,11916,12354,13476,13398,11642,11452,7110.8,7822.8,5509.8,9644,12471,11044,11944,9534.9,9669.4,9395.9,9584.4,11184,11277,11736,10894,13797,10892,13039,12671,11794,9895.5,10809,9580.1,9877.8,11884,12498,11335,11576,10531,11311,11150,9873.2,9100.8,8514.3,8620.5,9271.7,10337,9288.6,9789.2,10141,9372.7,11148,10290,10063,9365.1,13090,11429,12236,6189.3,8137.5,9079,9908.7,10036,11713,12276,11237,11206,13846,11442,10093,7373.4,11808,9906.3,11968,12697,11810,13368,12560,13207,12162
