0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5351681957186543,0.6189320388349522,0.4055459272097046,0.868388983670485,0.6659959758551324,0.4553846153846166,0.4866088268577826,0.690751445086704,0.594594594594593,0.8481802426343137,0.6756756756756737,0.5555086534402776,0.6175139739153579,0.7238095238095212,0.6683804627249366,0.375,0.5058972198820513,0.6150793650793673,0.6333333333333329,0.5427631578947398,0.5198981216173202,0.5697211155378454,0.5560000000000045,0.4692211055276445,0.5967741935483915,0.4324324324324351,0.6666666666666714,0.5954545454545439,0.42753623188405854,0.5746268656716431,0.7717996289424818,0.5161632220455772,0.2653588022715567,0.5281808977387783,0.6270627062706282,0.5216535433070852,0.48888888888888715,0.5491493383742991,0.46777306059436086,0.4923005132991136,0.5340380549682848,0.7161572052401795,0.47368421052631504,0.7492260061919467,0.7810945273631802,0.5559006211180133,0.6360424028268596,0.5752508361204036,0.47491638795986546,0.600950118764846,0.5532646048109982,0.4555808656036433,0.4165103189493422,0.7527272727272702,0.5348101265822791,0.5180921052631575,0.5880597014925364,0.5073170731707322,0.7348484848484844,0.6168224299065415,0.6614420062695885,0.7179137083560896,0.6652289316522904,0.8561872909698991,0.7069025320846336,0.7736994982835981,0.42338018512170095,0.6804193439296604,0.5423780487804883,0.5811320754717002,0.33292583537082265,0.5285714285714249,0.5924369747899192,0.5136546184738933,0.48820136339800513,0.5773584905660343,0.5456852791878148,0.720588235294116,0.5806325654041373,0.5470190534726527,0.4921845215402172,0.6391630477694434,0.8419105280861103,0.6750788643533099,0.6258503401360542,0.6343283582089541,0.4806629834254146,0.7262569832402264,0.5340909090909101,0.6609318996415716,0.5163191296464191,0.7211895910780726,0.46876103070949426,0.7448071216617222,0.4516129032258007,0.7388316151202758,0.551587301587297,0.6521739130434767,0.6390625000000014,0.6816037735849072
0.3394495412844023,0.606796116504853,0.5060658578856163,0.73677796734097,0.6881287726358138,0.5353846153846149,0.4337985665786448,0.6358381502890147,0.6660231660231659,0.5618717504332764,0.5247747747747731,0.5259603208104764,0.530742613787595,0.673214285714284,0.6349614395886896,0.39655172413792883,0.4174389216512182,0.5396825396825378,0.5749206349206304,0.5098684210526372,0.4995224450811868,0.37450199203187395,0.5360000000000014,0.3222361809045253,0.5887096774193594,0.5482625482625494,0.4702380952380949,0.5249999999999986,0.5241545893719817,0.4203980099502509,0.616573902288188,0.42183359830418965,0.23851316468766726,0.4313196085048929,0.49174917491749426,0.5748031496063,0.4239316239316224,0.4111531190926314,0.3732149749131537,0.4321045263649026,0.5492600422832936,0.3362445414847173,0.5020242914979747,0.6006191950464341,0.621890547263682,0.450310559006212,0.5971731448763293,0.608695652173914,0.5836120401337794,0.6199524940617565,0.40549828178694014,0.4760820045558063,0.4374609130706695,0.6109090909090895,0.5316455696202524,0.5592105263157876,0.5522388059701484,0.6121951219512205,0.6098484848484844,0.47663551401868887,0.4984326018808787,0.6941561987984706,0.6131386861313857,0.7220735785953245,0.7207769684356577,0.627937681542118,0.3986972917380882,0.5021981738248229,0.46341463414634276,0.4792452830188694,0.5069274653626721,0.471428571428568,0.5336134453781511,0.4064257028112479,0.4493969585736721,0.4830188679245282,0.4314720812182742,0.544117647058826,0.4814525575946895,0.34849416103256914,0.4639725505146757,0.6253454401894984,0.572822065253952,0.4858044164037807,0.4047619047619051,0.5186567164179081,0.34438305709024064,0.5530726256983272,0.6164772727272734,0.6573476702508962,0.5471441523118799,0.4609665427509313,0.4006353688669293,0.5905044510385764,0.33467741935483275,0.570446735395187,0.40873015873015817,0.4347826086956488,0.5828124999999993,0.544811320754718
0.45565749235473874,0.4344660194174743,0.4748700173310212,0.577382403119671,0.5110663983903443,0.4984615384615374,0.44888721237268925,0.49421965317919003,0.5231660231660236,0.42668977469670466,0.5337837837837824,0.42887294216969707,0.49800372637742996,0.5279761904761884,0.5218508997429296,0.30172413793103203,0.3074978938500479,0.47222222222222143,0.3914285714285697,0.5328947368421098,0.4164278892072595,0.41035856573704876,0.4000000000000057,0.33291457286431836,0.4233870967741993,0.35521235521235894,0.4315476190476204,0.43636363636363384,0.42028985507246475,0.3855721393034841,0.31787260358688485,0.40805511393747196,0.3970056788848737,0.4043199460006761,0.46204620462046364,0.5925196850393704,0.529914529914528,0.4007561436672944,0.38479351601697687,0.38030797946803574,0.4511627906976656,0.3930131004366828,0.46558704453441635,0.47987616099070607,0.6152570480928645,0.366459627329192,0.4522968197879891,0.3076923076923066,0.43143812709029916,0.565320665083135,0.4123711340206171,0.3940774487471508,0.43026891807379286,0.4636363636363612,0.4620253164556978,0.4375,0.4388059701492537,0.47560975609756184,0.375,0.3364485981308398,0.4796238244514086,0.5043691971600204,0.5242203052422028,0.5120401337792657,0.5064169268123493,0.5946659625032993,0.3085361672951663,0.40243490023672734,0.41158536585365724,0.486792452830187,0.43561532192338603,0.3761904761904731,0.42016806722689637,0.4586345381526087,0.4735186156266309,0.44150943396225983,0.4086294416243632,0.4441176470588246,0.463881296368605,0.416103257529187,0.4067861227601952,0.551914725621792,0.48301379078371554,0.5772870662460505,0.46938775510204067,0.44402985074626855,0.4825046040515666,0.4357541899441344,0.4886363636363633,0.5304659498207904,0.48050770625566486,0.3085501858736066,0.3325097070243501,0.4421364985163194,0.2620967741935445,0.4673539518900327,0.3809523809523796,0.5083612040133758,0.4750000000000014,0.5636792452830193
0.13761467889908374,0.46359223300970953,0.545927209705372,0.4062880818912973,0.571428571428573,0.4384615384615387,0.4745379102225513,0.5086705202312132,0.519305019305019,0.5313691507799021,0.4932432432432421,0.34740396791895023,0.46446632951823474,0.5455357142857125,0.44473007712082335,0.19396551724138078,0.28727885425442423,0.3928571428571459,0.35428571428570876,0.4243421052631575,0.48042024832856,0.31872509960159334,0.38000000000000256,0.2876884422110635,0.49193548387096797,0.47490347490347773,0.3571428571428612,0.504545454545454,0.4082125603864739,0.44029850746268906,0.2962275819418636,0.34181240063593066,0.31595250387196927,0.28923388457643995,0.5082508250825128,0.4133858267716555,0.4649572649572633,0.37712665406426993,0.343496719413352,0.39244050396639807,0.334038054968282,0.6462882096069862,0.3522267206477707,0.4953560371517014,0.5854063018242144,0.3881987577639734,0.3321554770318045,0.2675585284280899,0.42642140468227296,0.5795724465558187,0.4776632302405517,0.4145785876993173,0.3220762976860563,0.37272727272727124,0.526898734177216,0.4473684210526301,0.44477611940298445,0.4414634146341463,0.5340909090909065,0.4626168224299043,0.30721003134795666,0.543418896777716,0.4243530192435294,0.43779264214047586,0.5362469649670452,0.5476630578294177,0.278711004456639,0.5113290497125504,0.35091463414634205,0.3886792452830221,0.5,0.471428571428568,0.3991596638655466,0.4477911646586321,0.3644467750393261,0.41132075471698215,0.3908629441624356,0.40294117647059124,0.353377586880125,0.34419176398279205,0.32329393823865615,0.4488748519542014,0.3686511940800514,0.504731861198735,0.2891156462585087,0.36567164179104594,0.5082872928176805,0.4357541899441344,0.46875,0.4831541218637945,0.353581142339074,0.44609665427509526,0.2777973879279898,0.5252225519287848,0.19758064516128826,0.40893470790378217,0.40873015873015817,0.3745819397993273,0.4421874999999993,0.49528301886792647
0.504587155963307,0.5970873786407758,0.549393414211437,0.644162807701683,0.8068410462776683,0.5999999999999979,0.6284420973217664,0.7052023121387272,0.6428571428571423,0.7885615251299782,0.5900900900900901,0.5487547488391726,0.5802501996273612,0.6773809523809504,0.7095115681233928,0.45258620689655515,0.6242628475147427,0.49206349206349387,0.628253968253965,0.7631578947368425,0.5807067812798508,0.5577689243027919,0.6400000000000006,0.5069095477386938,0.5524193548387117,0.5096525096525113,0.4136904761904745,0.7863636363636353,0.7222222222222214,0.5771144278606961,0.7983920841063679,0.3836777954425017,0.4057821373257653,0.5028687141410728,0.42904290429043357,0.4724409448818889,0.5435897435897417,0.5552930056710821,0.5052103434967137,0.6546896873541712,0.5399577167018919,0.537117903930131,0.4858299595141702,0.6191950464396285,0.4527363184079576,0.5683229813664568,0.579505300353361,0.511705685618729,0.5652173913043477,0.6698337292161511,0.6701030927835063,0.6104783599088819,0.4918699186991873,0.6327272727272728,0.7310126582278471,0.6809210526315788,0.6925373134328332,0.6243902439024396,0.7840909090909065,0.7359813084112119,0.6363636363636331,0.6092299290005414,0.5361645653616485,0.6311036789297688,0.6427332639611514,0.7066279376815388,0.6023311621529004,0.6479540074399743,0.6073170731707336,0.6264150943396203,0.5977995110024494,0.519047619047619,0.5210084033613498,0.6767068273092391,0.6397482957524829,0.3999999999999986,0.6497461928933994,0.7411764705882362,0.7477547832877747,0.4812538414259322,0.48837209302325135,0.6391630477694434,0.43693239152371177,0.5899053627760225,0.36734693877551194,0.47014925373134275,0.4604051565377567,0.5083798882681592,0.5909090909090899,0.6666666666666679,0.6001813236627385,0.5910780669144984,0.5947758559830589,0.6646884272997013,0.4556451612903203,0.6769759450171833,0.6944444444444429,0.608695652173914,0.5875000000000021,0.6933962264150964
0.5688073394495419,0.6941747572815551,0.6048526863084938,0.7197172800389957,0.7223340040241446,0.5984615384615388,0.7261410788381681,0.6791907514450841,0.7084942084942085,0.7951473136915084,0.6621621621621614,0.6167159138877238,0.6225712004258703,0.7038690476190474,0.6889460154241647,0.5560344827586192,0.6912384161752314,0.5158730158730194,0.6126984126984105,0.6875,0.6335561922954511,0.5139442231075719,0.6720000000000041,0.47361809045226977,0.7862903225806477,0.5019305019305023,0.5625,0.6636363636363605,0.5990338164251199,0.5124378109452756,0.6530612244897895,0.7382087970323283,0.5725348477026344,0.6172797840026973,0.6501650165016528,0.631889763779526,0.6444444444444422,0.4206049149338398,0.5789270551910448,0.6803546430237972,0.6135306553911164,0.4279475982532759,0.6153846153846132,0.5634674922600595,0.6252072968490836,0.5776397515527947,0.6289752650176723,0.5217391304347814,0.6755852842809347,0.5926365795724458,0.8281786941580762,0.5694760820045559,0.6382113821138198,0.6763636363636358,0.651898734177216,0.5838815789473664,0.6417910447761201,0.6780487804878064,0.6969696969696955,0.7336448598130829,0.5611285266457671,0.6026761332605126,0.6234240212342392,0.6709030100334488,0.7703780783905607,0.7338262476894641,0.6091875214261222,0.6205613797767988,0.6390243902439039,0.5773584905660414,0.6442542787286101,0.6095238095238074,0.5042016806722742,0.7469879518072275,0.5312008390141472,0.535849056603773,0.5964467005076131,0.573529411764703,0.45724326434986295,0.4406883835279629,0.5009531071292415,0.6446900908014186,0.60645812310797,0.627760252365924,0.37414965986394577,0.619402985074629,0.6556169429097629,0.6005586592178744,0.6420454545454533,0.6860215053763419,0.6001813236627385,0.5724907063197051,0.5312389692905057,0.6557863501483681,0.5645161290322562,0.5876288659793829,0.5714285714285694,0.5719063545150505,0.7546875000000028,0.827830188679247
0.42201834862385823,0.41990291262136026,0.5424610051993071,0.3443821593955647,0.5513078470824944,0.5369230769230775,0.5454545454545396,0.5115606936416164,0.5849420849420852,0.5899480069324099,0.5337837837837824,0.5901224145208985,0.44663295182326124,0.4848214285714292,0.5526992287917736,0.275862068965516,0.4654591406908182,0.37301587301587347,0.42412698412697836,0.5592105263157947,0.6173193250557176,0.330677290836654,0.44000000000000483,0.5106783919598072,0.4112903225806477,0.45559845559845513,0.2380952380952408,0.4818181818181806,0.48792270531400916,0.42786069651741343,0.5714285714285694,0.5442501324854234,0.21683014971605274,0.2834964562942943,0.3861386138613909,0.3326771653543297,0.4222222222222207,0.45132325141776874,0.2724816673099184,0.5226318245450301,0.3221987315010466,0.31877729257642073,0.40485829959514064,0.4396284829721324,0.3432835820895477,0.37577639751552994,0.35689045936396013,0.3076923076923066,0.4397993311036785,0.5154394299287404,0.6048109965635717,0.42369020501138976,0.3386491557223259,0.3763636363636351,0.5332278481012658,0.4539473684210513,0.4029850746268657,0.6146341463414657,0.4848484848484844,0.44859813084111977,0.523510971786834,0.5226652102676113,0.40942269409422494,0.428762541806023,0.5941727367325704,0.4821758648006309,0.4350359958861887,0.38484950963815123,0.32774390243902474,0.3094339622641513,0.4209453952730229,0.44285714285714306,0.43697478991597194,0.5751004016064272,0.5327739905610898,0.5547169811320742,0.5101522842639596,0.5,0.6993361967981251,0.42347879532882615,0.20129622569576355,0.4950651401500181,0.3081062899428133,0.3690851735015741,0.32312925170068496,0.3208955223880636,0.45303867403315223,0.5949720670391088,0.5170454545454533,0.411111111111115,0.3336355394378927,0.527881040892197,0.4426403106247818,0.46587537091988196,0.42741935483870463,0.5326460481099673,0.5119047619047592,0.40802675585283765,0.5953125000000021,0.5919811320754711
0.18960244648318536,0.36650485436893376,0.4436741767764296,0.2832074092127712,0.5070422535211279,0.4507692307692288,0.46623915503583646,0.39595375722543125,0.5019305019305023,0.4564991334488724,0.5090090090090058,0.37315322921063654,0.38727708277881234,0.41249999999999787,0.34190231362467927,0.4051724137931032,0.389637742207249,0.3095238095238102,0.2549206349206301,0.45723684210526727,0.47214262973575316,0.41434262948207135,0.40400000000000347,0.2983668341708565,0.37903225806451957,0.3513513513513544,0.2410714285714306,0.3522727272727266,0.3888888888888893,0.4726368159203993,0.5423623995052509,0.35347111817699783,0.3009808982963378,0.27944650691866,0.36963696369637233,0.4586614173228334,0.24957264957264869,0.23345935727788714,0.33384793516016487,0.46010265982267384,0.3116279069767387,0.4672489082969449,0.32793522267206754,0.30340557275541613,0.3101160862354888,0.3322981366459601,0.30388692579505516,0.1739130434782581,0.3979933110367888,0.3420427553444192,0.43642611683849,0.24373576309794842,0.3114446529080652,0.2818181818181813,0.5174050632911396,0.4342105263157876,0.3731343283582085,0.4146341463414629,0.3522727272727266,0.3785046728971935,0.5454545454545396,0.45466957946477393,0.43662906436629,0.38662207357859657,0.3669788414845634,0.45180881964615693,0.4028111073020213,0.23638823131552655,0.39908536585365795,0.4679245283018858,0.5281173594132014,0.4761904761904745,0.4705882352941231,0.5570281124497996,0.38489774514944486,0.39622641509433976,0.4162436548223347,0.4147058823529406,0.5587661069894558,0.2390903503380457,0.25810141059854885,0.4283458349782876,0.32021527077026235,0.4290220820189248,0.2585034013605494,0.36567164179104594,0.28360957642725637,0.3715083798882688,0.4772727272727266,0.42401433691756196,0.25657298277425156,0.427509293680302,0.3219202259089258,0.5905044510385764,0.35887096774193594,0.5085910652920944,0.3928571428571388,0.30434782608695343,0.5625,0.5141509433962277
0.5657492354740086,0.39805825242718385,0.4974003466204522,0.26736534243236676,0.4466800804828992,0.5261538461538464,0.44737834779328267,0.43641618497109746,0.5482625482625458,0.43015597920277315,0.313063063063062,0.42211903756859925,0.4966728772957154,0.43809523809523654,0.38817480719794517,0.3103448275862064,0.33445661331086995,0.30158730158730407,0.3790476190476184,0.5756578947368425,0.47914676854505345,0.39442231075697265,0.480000000000004,0.39447236180905065,0.5040322580645196,0.37837837837837895,0.2619047619047663,0.4295454545454547,0.4154589371980677,0.3457711442786078,0.43784786641928974,0.4324324324324351,0.2829117191533328,0.2845089436382011,0.42244224422442755,0.4921259842519703,0.3162393162393151,0.35396975425330623,0.4230027016595912,0.48576761549229275,0.3911205073995774,0.27947598253275174,0.3522267206477707,0.535603715170275,0.3565505804311755,0.3478260869565233,0.35689045936396013,0.47491638795986546,0.4615384615384599,0.4014251781472673,0.4020618556701052,0.32574031890660393,0.32082551594746533,0.3072727272727249,0.5284810126582293,0.625,0.4238805970149251,0.5219512195121965,0.45454545454545325,0.3317757009345783,0.523510971786834,0.5054614964500246,0.3513603185136027,0.29030100334448505,0.490808185917448,0.48481647742276124,0.4391498114501218,0.40514034494420414,0.39024390243902474,0.36603773584905497,0.5566422167889158,0.5619047619047564,0.41596638655462215,0.400401606425703,0.5705296276874563,0.45660377358490223,0.39340101522842374,0.5088235294117638,0.38071065989847597,0.23294406883834995,0.3049942813572244,0.5049348598499819,0.2993609149007739,0.4416403785488896,0.3265306122449019,0.41044776119402826,0.4806629834254146,0.5195530726256976,0.5596590909090899,0.40573476702509126,0.2846781504986424,0.37918215613382955,0.3402753265090013,0.6646884272997013,0.37903225806451246,0.4776632302405517,0.39682539682539186,0.4247491638795964,0.4953125000000007,0.537735849056606
0.4159021406727845,0.47572815533980517,0.5927209705372611,0.5096271021203975,0.6277665995975852,0.527692307692309,0.5537533006412616,0.5433526011560694,0.5154440154440145,0.8228769497400421,0.6711711711711708,0.47108484592655486,0.5094490284801694,0.49583333333333,0.5449871465295644,0.525862068965516,0.5349620893007625,0.5277777777777786,0.5314285714285703,0.5789473684210549,0.5794333014963406,0.4422310756972081,0.5840000000000032,0.6231155778894504,0.5645161290322633,0.47490347490347773,0.4136904761904745,0.6363636363636331,0.6376811594202891,0.5621890547263675,0.6085343228200344,0.30100688924218133,0.4863190500774408,0.5764427944650663,0.6501650165016528,0.5472440944881889,0.6461538461538439,0.5637996219281618,0.5129293708992648,0.582361175921605,0.5940803382663802,0.4803493449781655,0.6153846153846132,0.4582043343653197,0.6053067993366454,0.5869565217391326,0.56890459363958,0.6421404682274243,0.6538461538461533,0.5985748218527327,0.5601374570446751,0.4874715261959004,0.4437148217636029,0.4818181818181806,0.5854430379746844,0.47697368421052744,0.5641791044776099,0.4146341463414629,0.5416666666666643,0.502336448598129,0.6112852664576778,0.5163844893500773,0.4273390842733882,0.3528428093645495,0.5619146722164423,0.6704515447583859,0.6091875214261222,0.44166384849509654,0.6500000000000021,0.47547169811321055,0.5358598207008924,0.7380952380952337,0.5126050420168085,0.6514056224899605,0.64341898269533,0.47547169811320344,0.5482233502538065,0.6529411764705912,0.4697383834439677,0.5230485556238378,0.5257338924895123,0.6881168574812477,0.5179952909519017,0.4921135646687631,0.5986394557823189,0.6119402985074629,0.4217311233885823,0.5558659217877064,0.5710227272727266,0.5426523297490995,0.5988213961922,0.43494423791821646,0.5524179315213544,0.7448071216617222,0.5645161290322562,0.4432989690721669,0.603174603174601,0.5016722408026766,0.609375,0.7122641509433976
